subject_id,stimulus,trial_type,time_elapsed,gender,age,language,country,sampling,turkcode,nb_of_run,rt,responses,stim_type,rolled_OR_unrolled,A_branch_loc,A_detectors,state_OR_event,state_branch,root_1st,imdt_2nd,node_selected
1,instruction,causal-graph1,25008,female,35,Turkish,United States of America,Left,R568393397970gxrw,,,,,,,,,,,,
1,instruction,causal-graph1,40025,female,35,Turkish,United States of America,Left,R568393397970gxrw,,,,,,,,,,,,
1,instruction,causal-graph1,76214,female,35,Turkish,United States of America,Left,R568393397970gxrw,1.0,,,,,,,,,,,
1,instruction,causal-graph1,100212,female,35,Turkish,United States of America,Left,R568393397970gxrw,,,,,,,,,,,,
1,instruction,causal-graph1,153979,female,35,Turkish,United States of America,Left,R568393397970gxrw,1.0,,,,,,,,,,,
1,instruction,causal-graph1,168998,female,35,Turkish,United States of America,Left,R568393397970gxrw,,,,,,,,,,,,
1,instruction,survey-multi-choice,294778,female,35,Turkish,United States of America,Left,R568393397970gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
1,instruction,causal-graph1,306920,female,35,Turkish,United States of America,Left,R568393397970gxrw,,,,,,,,,,,,
1,UAS_LT,causal-graph1,386904,female,35,Turkish,United States of America,Left,R568393397970gxrw,2.0,64342.0,,AND_Gate,Unrolled,Top,Squares,State,A,,B,nodeB19
1,chainS_L,causal-graph1,429102,female,35,Turkish,United States of America,Left,R568393397970gxrw,1.0,40194.0,,ChainS,,,,,,,,nodeB9
1,UAAS_LB,causal-graph1,459063,female,35,Turkish,United States of America,Left,R568393397970gxrw,1.0,27948.0,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,A,nodeB20
1,UBBS_LB,causal-graph1,494370,female,35,Turkish,United States of America,Left,R568393397970gxrw,2.0,18863.0,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,B,nodeB2
1,UBS_LT,causal-graph1,513288,female,35,Turkish,United States of America,Left,R568393397970gxrw,1.0,15954.0,,AND_Gate,Unrolled,Top,Squares,State,B,,A,nodeA20
1,UBAS_LB,causal-graph1,532059,female,35,Turkish,United States of America,Left,R568393397970gxrw,1.0,17294.0,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,A,nodeA25
1,UABS_LT,causal-graph1,555482,female,35,Turkish,United States of America,Left,R568393397970gxrw,1.0,21221.0,,AND_Gate,Unrolled,Top,Squares,Event,,A,B,nodeB7
1,instruction,causal-graph1,558051,female,35,Turkish,United States of America,Left,R568393397970gxrw,,,,,,,,,,,,
1,comment,survey-text,561375,female,35,Turkish,United States of America,Left,R568393397970gxrw,,3315.0,"{""Q0"":""""}",,,,,,,,,
2,instruction,causal-graph1,11045,female,31,English,United States of America,Left,R569505437620gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,17027,female,31,English,United States of America,Left,R569505437620gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,39513,female,31,English,United States of America,Left,R569505437620gxrw,2.0,,,,,,,,,,,
2,instruction,causal-graph1,53108,female,31,English,United States of America,Left,R569505437620gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,75650,female,31,English,United States of America,Left,R569505437620gxrw,1.0,,,,,,,,,,,
2,instruction,causal-graph1,82891,female,31,English,United States of America,Left,R569505437620gxrw,,,,,,,,,,,,
2,instruction,survey-multi-choice,121943,female,31,English,United States of America,Left,R569505437620gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
2,instruction,causal-graph1,125682,female,31,English,United States of America,Left,R569505437620gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,127057,female,31,English,United States of America,Left,R569505437620gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,128162,female,31,English,United States of America,Left,R569505437620gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,132512,female,31,English,United States of America,Left,R569505437620gxrw,1.0,,,,,,,,,,,
2,instruction,causal-graph1,133381,female,31,English,United States of America,Left,R569505437620gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,139073,female,31,English,United States of America,Left,R569505437620gxrw,1.0,,,,,,,,,,,
2,instruction,causal-graph1,140837,female,31,English,United States of America,Left,R569505437620gxrw,,,,,,,,,,,,
2,instruction,survey-multi-choice,173351,female,31,English,United States of America,Left,R569505437620gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
2,instruction,causal-graph1,175122,female,31,English,United States of America,Left,R569505437620gxrw,,,,,,,,,,,,
2,chainS_L,causal-graph1,192921,female,31,English,United States of America,Left,R569505437620gxrw,1.0,16502.939999998518,,ChainS,,,,,,,,nodeB9
2,UAS_LT,causal-graph1,209266,female,31,English,United States of America,Left,R569505437620gxrw,1.0,14628.544999999574,,AND_Gate,Unrolled,Top,Squares,State,A,,B,nodeB7
2,UAAS_LB,causal-graph1,230512,female,31,English,United States of America,Left,R569505437620gxrw,1.0,19263.15500000061,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,A,nodeA7
2,UBAS_LB,causal-graph1,245596,female,31,English,United States of America,Left,R569505437620gxrw,1.0,13752.444999998259,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,A,nodeB4
2,UBBS_LT,causal-graph1,279744,female,31,English,United States of America,Left,R569505437620gxrw,2.0,17673.240000000107,,AND_Gate,Unrolled,Top,Squares,Event,,B,B,nodeA37
2,UABS_LT,causal-graph1,294871,female,31,English,United States of America,Left,R569505437620gxrw,1.0,13511.215000002296,,AND_Gate,Unrolled,Top,Squares,Event,,A,B,nodeB7
2,UBS_LT,causal-graph1,307511,female,31,English,United States of America,Left,R569505437620gxrw,1.0,10898.105000000214,,AND_Gate,Unrolled,Top,Squares,State,B,,A,nodeA20
2,instruction,causal-graph1,309293,female,31,English,United States of America,Left,R569505437620gxrw,,,,,,,,,,,,
2,comment,survey-text,347353,female,31,English,United States of America,Left,R569505437620gxrw,,38041.56999999756,"{""Q0"":""I thought this experiment was very interesting.  Also, the instructions were clear and I had no technical problems.""}",,,,,,,,,
3,instruction,causal-graph1,5119,male,47,english,United States of America,Left,R568774137640gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,6822,male,47,english,United States of America,Left,R568774137640gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,12567,male,47,english,United States of America,Left,R568774137640gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,14695,male,47,english,United States of America,Left,R568774137640gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,22695,male,47,english,United States of America,Left,R568774137640gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,24967,male,47,english,United States of America,Left,R568774137640gxrw,,,,,,,,,,,,
3,instruction,survey-multi-choice,32080,male,47,english,United States of America,Left,R568774137640gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
3,instruction,causal-graph1,34562,male,47,english,United States of America,Left,R568774137640gxrw,,,,,,,,,,,,
3,UBS_LB,causal-graph1,52695,male,47,english,United States of America,Left,R568774137640gxrw,1.0,15782.000000122936,,AND_Gate,Unrolled,Bottom,Squares,State,B,,A,nodeA11
3,UABS_LB,causal-graph1,71686,male,47,english,United States of America,Left,R568774137640gxrw,1.0,15288.000000175089,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,B,nodeA4
3,UBAS_LB,causal-graph1,88119,male,47,english,United States of America,Left,R568774137640gxrw,1.0,12807.999999728054,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,A,nodeA4
3,UAS_LB,causal-graph1,100847,male,47,english,United States of America,Left,R568774137640gxrw,1.0,9239.999999757856,,AND_Gate,Unrolled,Bottom,Squares,State,A,,B,nodeB2
3,UAAS_LB,causal-graph1,117984,male,47,english,United States of America,Left,R568774137640gxrw,1.0,14194.000000134109,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,A,nodeB3
3,chainS_L,causal-graph1,135166,male,47,english,United States of America,Left,R568774137640gxrw,1.0,13313.000000081956,,ChainS,,,,,,,,nodeB4
3,UBBS_LB,causal-graph1,147006,male,47,english,United States of America,Left,R568774137640gxrw,1.0,9307.000000029802,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,B,nodeA2
3,instruction,causal-graph1,150232,male,47,english,United States of America,Left,R568774137640gxrw,,,,,,,,,,,,
3,comment,survey-text,163198,male,47,english,United States of America,Left,R568774137640gxrw,,12944.000000134109,"{""Q0"":""nothing good task""}",,,,,,,,,
4,instruction,causal-graph1,6543,male,46,english,United States of America,Right,R562699637900gxrw,,,,,,,,,,,,
4,instruction,causal-graph1,10934,male,46,english,United States of America,Right,R562699637900gxrw,,,,,,,,,,,,
4,instruction,causal-graph1,26540,male,46,english,United States of America,Right,R562699637900gxrw,1.0,,,,,,,,,,,
4,instruction,causal-graph1,38204,male,46,english,United States of America,Right,R562699637900gxrw,,,,,,,,,,,,
4,instruction,causal-graph1,55040,male,46,english,United States of America,Right,R562699637900gxrw,1.0,,,,,,,,,,,
4,instruction,causal-graph1,61370,male,46,english,United States of America,Right,R562699637900gxrw,,,,,,,,,,,,
4,instruction,survey-multi-choice,99993,male,46,english,United States of America,Right,R562699637900gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
4,instruction,causal-graph1,102242,male,46,english,United States of America,Right,R562699637900gxrw,,,,,,,,,,,,
4,UBAS_RT,causal-graph1,117694,male,46,english,United States of America,Right,R562699637900gxrw,1.0,14154.129999922588,,AND_Gate,Unrolled,Top,Squares,Event,,B,A,nodeB4
4,UABS_RT,causal-graph1,142294,male,46,english,United States of America,Right,R562699637900gxrw,1.0,19599.285000003878,,AND_Gate,Unrolled,Top,Squares,Event,,A,B,nodeB7
4,UAS_RB,causal-graph1,155453,male,46,english,United States of America,Right,R562699637900gxrw,1.0,10543.145000003278,,AND_Gate,Unrolled,Bottom,Squares,State,A,,B,nodeB7
4,UBS_RB,causal-graph1,168713,male,46,english,United States of America,Right,R562699637900gxrw,1.0,11588.284999830646,,AND_Gate,Unrolled,Bottom,Squares,State,B,,A,nodeA20
4,chainS_R,causal-graph1,180711,male,46,english,United States of America,Right,R562699637900gxrw,1.0,10768.23000004515,,ChainS,,,,,,,,nodeB9
4,UAAS_RT,causal-graph1,195314,male,46,english,United States of America,Right,R562699637900gxrw,1.0,13201.765000121668,,AND_Gate,Unrolled,Top,Squares,Event,,A,A,nodeA7
4,UBBS_RB,causal-graph1,207404,male,46,english,United States of America,Right,R562699637900gxrw,1.0,10593.39000005275,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,B,nodeB2
4,instruction,causal-graph1,208985,male,46,english,United States of America,Right,R562699637900gxrw,,,,,,,,,,,,
4,comment,survey-text,212545,male,46,english,United States of America,Right,R562699637900gxrw,,3554.6849998645484,"{""Q0"":""""}",,,,,,,,,
5,instruction,causal-graph1,9769,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,,,,,,,,,,,,
5,instruction,causal-graph1,18258,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,,,,,,,,,,,,
5,instruction,causal-graph1,34902,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,1.0,,,,,,,,,,,
5,instruction,causal-graph1,40767,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,,,,,,,,,,,,
5,instruction,causal-graph1,62489,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,1.0,,,,,,,,,,,
5,instruction,causal-graph1,78766,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,,,,,,,,,,,,
5,instruction,survey-multi-choice,143560,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
5,instruction,causal-graph1,168618,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,,,,,,,,,,,,
5,UABS_RB,causal-graph1,295238,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,3.0,44601.00000002421,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,B,nodeB20
5,UBBS_RB,causal-graph1,321520,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,1.0,17721.999999834225,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,B,nodeB20
5,UAAS_RT,causal-graph1,352526,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,1.0,24225.00000009313,,AND_Gate,Unrolled,Top,Squares,Event,,A,A,nodeB20
5,UBAS_RB,causal-graph1,380244,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,1.0,22466.999999945987,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,A,nodeA41
5,chainS_R,causal-graph1,408651,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,1.0,20251.999999862164,,ChainS,,,,,,,,nodeB20
5,UAS_RT,causal-graph1,435624,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,1.0,19351.999999955297,,AND_Gate,Unrolled,Top,Squares,State,A,,B,nodeB20
5,UBS_RT,causal-graph1,460564,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,1.0,17795.999999856576,,AND_Gate,Unrolled,Top,Squares,State,B,,A,nodeB20
5,instruction,causal-graph1,471564,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,,,,,,,,,,,,
5,comment,survey-text,503429,male,49,ENGLISH,United States of America,Right,R562050947820gxrw,,31715.00000008382,"{""Q0"":""VErY inTErEsTIng.goOD""}",,,,,,,,,
6,instruction,causal-graph1,10328,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,causal-graph1,16699,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,causal-graph1,40942,female,52,English,United States of America,Right,R562955957430gxrw,1.0,,,,,,,,,,,
6,instruction,causal-graph1,62702,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,causal-graph1,80493,female,52,English,United States of America,Right,R562955957430gxrw,1.0,,,,,,,,,,,
6,instruction,causal-graph1,94979,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,survey-multi-choice,146234,female,52,English,United States of America,Right,R562955957430gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
6,instruction,causal-graph1,150307,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,causal-graph1,152445,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,causal-graph1,156389,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,causal-graph1,170880,female,52,English,United States of America,Right,R562955957430gxrw,1.0,,,,,,,,,,,
6,instruction,causal-graph1,172448,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,causal-graph1,178758,female,52,English,United States of America,Right,R562955957430gxrw,1.0,,,,,,,,,,,
6,instruction,causal-graph1,180372,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,survey-multi-choice,190982,female,52,English,United States of America,Right,R562955957430gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
6,instruction,causal-graph1,195434,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,causal-graph1,199161,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,causal-graph1,201329,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,causal-graph1,211347,female,52,English,United States of America,Right,R562955957430gxrw,1.0,,,,,,,,,,,
6,instruction,causal-graph1,218751,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,causal-graph1,232849,female,52,English,United States of America,Right,R562955957430gxrw,1.0,,,,,,,,,,,
6,instruction,causal-graph1,234617,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,instruction,survey-multi-choice,257490,female,52,English,United States of America,Right,R562955957430gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
6,instruction,causal-graph1,265706,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,UAS_RB,causal-graph1,308844,female,52,English,United States of America,Right,R562955957430gxrw,2.0,27436.830000000544,,AND_Gate,Unrolled,Bottom,Squares,State,A,,B,nodeB6
6,UAAS_RT,causal-graph1,322197,female,52,English,United States of America,Right,R562955957430gxrw,1.0,10444.510000001172,,AND_Gate,Unrolled,Top,Squares,Event,,A,A,nodeA6
6,UBBS_RT,causal-graph1,346411,female,52,English,United States of America,Right,R562955957430gxrw,1.0,22220.059999999707,,AND_Gate,Unrolled,Top,Squares,Event,,B,B,nodeB1
6,UBS_RT,causal-graph1,360016,female,52,English,United States of America,Right,R562955957430gxrw,1.0,10712.265000000129,,AND_Gate,Unrolled,Top,Squares,State,B,,A,nodeA19
6,chainS_R,causal-graph1,370356,female,52,English,United States of America,Right,R562955957430gxrw,1.0,8412.500000000351,,ChainS,,,,,,,,nodeB8
6,UBAS_RT,causal-graph1,390035,female,52,English,United States of America,Right,R562955957430gxrw,1.0,17646.134999999078,,AND_Gate,Unrolled,Top,Squares,Event,,B,A,nodeB3
6,UABS_RB,causal-graph1,415171,female,52,English,United States of America,Right,R562955957430gxrw,1.0,23307.764999999552,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,B,nodeB6
6,instruction,causal-graph1,418177,female,52,English,United States of America,Right,R562955957430gxrw,,,,,,,,,,,,
6,comment,survey-text,424350,female,52,English,United States of America,Right,R562955957430gxrw,,6162.630000000703,"{""Q0"":""""}",,,,,,,,,
7,instruction,causal-graph1,9258,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,causal-graph1,18654,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,causal-graph1,81358,male,32,English,United States of America,Left,R561811987830gxrw,1.0,,,,,,,,,,,
7,instruction,causal-graph1,84052,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,causal-graph1,93783,male,32,English,United States of America,Left,R561811987830gxrw,1.0,,,,,,,,,,,
7,instruction,causal-graph1,105342,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,survey-multi-choice,399988,male,32,English,United States of America,Left,R561811987830gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (G) is activated or not"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if it absorbs a radioactive particle""}",,,,,,,,,
7,instruction,causal-graph1,412736,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,causal-graph1,415604,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,causal-graph1,418284,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,causal-graph1,426366,male,32,English,United States of America,Left,R561811987830gxrw,1.0,,,,,,,,,,,
7,instruction,causal-graph1,475375,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,causal-graph1,491064,male,32,English,United States of America,Left,R561811987830gxrw,1.0,,,,,,,,,,,
7,instruction,causal-graph1,493969,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,survey-multi-choice,527323,male,32,English,United States of America,Left,R561811987830gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
7,instruction,causal-graph1,530818,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,causal-graph1,537484,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,causal-graph1,559571,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,causal-graph1,577359,male,32,English,United States of America,Left,R561811987830gxrw,1.0,,,,,,,,,,,
7,instruction,causal-graph1,588610,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,causal-graph1,603673,male,32,English,United States of America,Left,R561811987830gxrw,1.0,,,,,,,,,,,
7,instruction,causal-graph1,614538,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,instruction,survey-multi-choice,781293,male,32,English,United States of America,Left,R561811987830gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
7,instruction,causal-graph1,801712,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,UBBS_LT,causal-graph1,983826,male,32,English,United States of America,Left,R561811987830gxrw,3.0,53783.000000054024,,AND_Gate,Unrolled,Top,Squares,Event,,B,B,nodeA27
7,UAS_LB,causal-graph1,1026885,male,32,English,United States of America,Left,R561811987830gxrw,1.0,18888.00000003539,,AND_Gate,Unrolled,Bottom,Squares,State,A,,B,nodeA1
7,UABS_LT,causal-graph1,1070669,male,32,English,United States of America,Left,R561811987830gxrw,1.0,40350.99999979138,,AND_Gate,Unrolled,Top,Squares,Event,,A,B,nodeB5
7,UAAS_LB,causal-graph1,1090948,male,32,English,United States of America,Left,R561811987830gxrw,1.0,15364.000000059605,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,A,nodeA6
7,UBAS_LT,causal-graph1,1124447,male,32,English,United States of America,Left,R561811987830gxrw,1.0,23029.99999979511,,AND_Gate,Unrolled,Top,Squares,Event,,B,A,nodeA1
7,chainS_L,causal-graph1,1174556,male,32,English,United States of America,Left,R561811987830gxrw,1.0,44314.99999994412,,ChainS,,,,,,,,nodeB2
7,UBS_LB,causal-graph1,1198185,male,32,English,United States of America,Left,R561811987830gxrw,1.0,20483.00000000745,,AND_Gate,Unrolled,Bottom,Squares,State,B,,A,nodeA18
7,instruction,causal-graph1,1205947,male,32,English,United States of America,Left,R561811987830gxrw,,,,,,,,,,,,
7,comment,survey-text,1214566,male,32,English,United States of America,Left,R561811987830gxrw,,8577.999999979509,"{""Q0"":""""}",,,,,,,,,
8,instruction,causal-graph1,179443,male,29,English,United States of America,Left,R569996927840gxrw,,,,,,,,,,,,
8,instruction,causal-graph1,209964,male,29,English,United States of America,Left,R569996927840gxrw,,,,,,,,,,,,
8,instruction,causal-graph1,218693,male,29,English,United States of America,Left,R569996927840gxrw,1.0,,,,,,,,,,,
8,instruction,causal-graph1,221796,male,29,English,United States of America,Left,R569996927840gxrw,,,,,,,,,,,,
8,instruction,causal-graph1,229798,male,29,English,United States of America,Left,R569996927840gxrw,1.0,,,,,,,,,,,
8,instruction,causal-graph1,232380,male,29,English,United States of America,Left,R569996927840gxrw,,,,,,,,,,,,
8,instruction,survey-multi-choice,271197,male,29,English,United States of America,Left,R569996927840gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if at least one of its inputs is active""}",,,,,,,,,
8,instruction,causal-graph1,279910,male,29,English,United States of America,Left,R569996927840gxrw,,,,,,,,,,,,
8,instruction,causal-graph1,282556,male,29,English,United States of America,Left,R569996927840gxrw,,,,,,,,,,,,
8,instruction,causal-graph1,291145,male,29,English,United States of America,Left,R569996927840gxrw,,,,,,,,,,,,
8,instruction,causal-graph1,309686,male,29,English,United States of America,Left,R569996927840gxrw,1.0,,,,,,,,,,,
8,instruction,causal-graph1,321948,male,29,English,United States of America,Left,R569996927840gxrw,,,,,,,,,,,,
8,instruction,causal-graph1,336108,male,29,English,United States of America,Left,R569996927840gxrw,1.0,,,,,,,,,,,
8,instruction,causal-graph1,338729,male,29,English,United States of America,Left,R569996927840gxrw,,,,,,,,,,,,
8,instruction,survey-multi-choice,383819,male,29,English,United States of America,Left,R569996927840gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active""}",,,,,,,,,
8,instruction,causal-graph1,388596,male,29,English,United States of America,Left,R569996927840gxrw,,,,,,,,,,,,
8,UAS_LT,causal-graph1,415376,male,29,English,United States of America,Left,R569996927840gxrw,1.0,23548.99999999907,,AND_Gate,Unrolled,Top,Squares,State,A,,B,nodeB5
8,chainS_L,causal-graph1,436642,male,29,English,United States of America,Left,R569996927840gxrw,1.0,17388.00000003539,,ChainS,,,,,,,,nodeB9
8,UAAS_LB,causal-graph1,454579,male,29,English,United States of America,Left,R569996927840gxrw,1.0,13001.000000047496,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,A,nodeA21
8,UABS_LB,causal-graph1,472571,male,29,English,United States of America,Left,R569996927840gxrw,1.0,15376.999999978581,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,B,nodeB6
8,UBS_LT,causal-graph1,486083,male,29,English,United States of America,Left,R569996927840gxrw,1.0,10853.999999933876,,AND_Gate,Unrolled,Top,Squares,State,B,,A,nodeA20
8,UBBS_LB,causal-graph1,502511,male,29,English,United States of America,Left,R569996927840gxrw,1.0,12361.000000033528,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,B,nodeB2
8,UBAS_LB,causal-graph1,520105,male,29,English,United States of America,Left,R569996927840gxrw,1.0,14214.999999967406,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,A,nodeB4
8,instruction,causal-graph1,522874,male,29,English,United States of America,Left,R569996927840gxrw,,,,,,,,,,,,
8,comment,survey-text,526230,male,29,English,United States of America,Left,R569996927840gxrw,,3341.9999999459833,"{""Q0"":""""}",,,,,,,,,
9,instruction,causal-graph1,5538,male,51,ENGLISH,United States of America,Right,R565668727290gxrw,,,,,,,,,,,,
9,instruction,causal-graph1,16377,male,51,ENGLISH,United States of America,Right,R565668727290gxrw,,,,,,,,,,,,
9,instruction,causal-graph1,26737,male,51,ENGLISH,United States of America,Right,R565668727290gxrw,1.0,,,,,,,,,,,
9,instruction,causal-graph1,30077,male,51,ENGLISH,United States of America,Right,R565668727290gxrw,,,,,,,,,,,,
9,instruction,causal-graph1,39458,male,51,ENGLISH,United States of America,Right,R565668727290gxrw,1.0,,,,,,,,,,,
9,instruction,causal-graph1,42897,male,51,ENGLISH,United States of America,Right,R565668727290gxrw,,,,,,,,,,,,
9,instruction,survey-multi-choice,61782,male,51,ENGLISH,United States of America,Right,R565668727290gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if it absorbs a radioactive particle""}",,,,,,,,,
9,instruction,causal-graph1,67859,male,51,ENGLISH,United States of America,Right,R565668727290gxrw,,,,,,,,,,,,
9,instruction,causal-graph1,73539,male,51,ENGLISH,United States of America,Right,R565668727290gxrw,,,,,,,,,,,,
9,instruction,causal-graph1,76308,male,51,ENGLISH,United States of America,Right,R565668727290gxrw,,,,,,,,,,,,
