subject_id,stimulus,trial_type,time_elapsed,gender,age,language,country,sampling,turkcode,nb_of_run,rt,responses,stim_type,rolled_OR_unrolled,A_branch_loc,A_detectors,state_OR_event,state_branch,root_1st,imdt_2nd,node_selected
2,instruction,causal-graph1,715528,male,42,English ,United States of America,Left,R566748237500gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,716580,male,42,English ,United States of America,Left,R566748237500gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,721268,male,42,English ,United States of America,Left,R566748237500gxrw,1.0,,,,,,,,,,,
2,instruction,causal-graph1,721992,male,42,English ,United States of America,Left,R566748237500gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,723249,male,42,English ,United States of America,Left,R566748237500gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,728320,male,42,English ,United States of America,Left,R566748237500gxrw,1.0,,,,,,,,,,,
2,instruction,causal-graph1,729259,male,42,English ,United States of America,Left,R566748237500gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,735134,male,42,English ,United States of America,Left,R566748237500gxrw,1.0,,,,,,,,,,,
2,instruction,causal-graph3,741033,male,42,English ,United States of America,Left,R566748237500gxrw,1.0,,,,,,,,,,,
2,instruction,causal-graph1,741801,male,42,English ,United States of America,Left,R566748237500gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,742897,male,42,English ,United States of America,Left,R566748237500gxrw,,,,,,,,,,,,
2,instruction,causal-graph1,743797,male,42,English ,United States of America,Left,R566748237500gxrw,,,,,,,,,,,,
2,instruction,survey-multi-choice,874993,male,42,English ,United States of America,Left,R566748237500gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if all of its inputs are active"",""Q3"":"" Square detectors maintain their activation over time but round detectors do not""}",,,,,,,,,
2,instruction,causal-graph1,883605,male,42,English ,United States of America,Left,R566748237500gxrw,,,,,,,,,,,,
2,UBS_LB,causal-graph1,912891,male,42,English ,United States of America,Left,R566748237500gxrw,2.0,14607.0,,AND_Gate,Unrolled,Bottom,Squares,State,B,,A,nodeA20
2,UBBS_LB,causal-graph1,928028,male,42,English ,United States of America,Left,R566748237500gxrw,1.0,13346.0,,AND_Gate,Unrolled,Bottom,Squares,Event,,B,B,nodeB2
2,UAAS_LT,causal-graph1,961166,male,42,English ,United States of America,Left,R566748237500gxrw,2.0,17732.0,,AND_Gate,Unrolled,Top,Squares,Event,,A,A,nodeA7
2,UBC_LT,causal-graph1,976362,male,42,English ,United States of America,Left,R566748237500gxrw,1.0,14130.0,,AND_Gate,Unrolled,Top,Circles,State,B,,A,nodeB4
2,UAS_LB,causal-graph1,1048295,male,42,English ,United States of America,Left,R566748237500gxrw,1.0,70546.0,,AND_Gate,Unrolled,Bottom,Squares,State,A,,B,nodeB7
2,UBAC_LB,causal-graph1,1070830,male,42,English ,United States of America,Left,R566748237500gxrw,2.0,10113.0,,AND_Gate,Unrolled,Bottom,Circles,Event,,B,A,nodeB4
2,RBAC_LB,causal-graph3,1082770,male,42,English ,United States of America,Left,R566748237500gxrw,1.0,1144.0,,AND_Gate,Rolled,Bottom,Circles,Event,,B,A,nodeB2
2,UABS_LB,causal-graph1,1098826,male,42,English ,United States of America,Left,R566748237500gxrw,1.0,15157.0,,AND_Gate,Unrolled,Bottom,Squares,Event,,A,B,nodeA7
2,RBC_LT,causal-graph3,1125522,male,42,English ,United States of America,Left,R566748237500gxrw,2.0,1335.0,,AND_Gate,Rolled,Top,Circles,State,B,,A,nodeB7
2,UBAS_LT,causal-graph1,1146955,male,42,English ,United States of America,Left,R566748237500gxrw,2.0,9867.0,,AND_Gate,Unrolled,Top,Squares,Event,,B,A,nodeB4
2,chainS_L,causal-graph1,1156277,male,42,English ,United States of America,Left,R566748237500gxrw,1.0,8300.0,,ChainS,,,,,,,,nodeB9
2,chainC_LB,causal-graph1,1176757,male,42,English ,United States of America,Left,R566748237500gxrw,2.0,10089.0,,ChainC,,Bottom,,,,,,nodeA26
2,UAAC_LT,causal-graph1,1212705,male,42,English ,United States of America,Left,R566748237500gxrw,3.0,10784.0,,AND_Gate,Unrolled,Top,Circles,Event,,A,A,nodeA7
2,RAC_LB,causal-graph3,1276333,male,42,English ,United States of America,Left,R566748237500gxrw,4.0,11493.0,,AND_Gate,Rolled,Bottom,Circles,State,A,,A,nodeA4
2,RAAC_LB,causal-graph3,1289164,male,42,English ,United States of America,Left,R566748237500gxrw,1.0,2472.0,,AND_Gate,Rolled,Bottom,Circles,Event,,A,A,nodeA6
2,instruction,causal-graph1,1293606,male,42,English ,United States of America,Left,R566748237500gxrw,,,,,,,,,,,,
2,comment,survey-text,1470888,male,42,English ,United States of America,Left,R566748237500gxrw,,177283.0,"{""Q0"":""Thank you for the opportunity!\nThis was an interesting and an informative task to complete!\nI did have some technical issues. \nSometimes the graph with G detectors would not display. \nThree times in a row towards the end of this task. \nOther than that everything else was fine.\nThanx, again!""}",,,,,,,,,
3,instruction,causal-graph1,25164,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,42649,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,90566,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,97178,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,108337,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,122823,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,126838,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,155260,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph3,189519,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,192044,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,202829,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,223361,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,survey-multi-choice,264622,male,48,English,United States of America,Right,R562290197760gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (G) is activated or not"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if it absorbs a radioactive particle"",""Q3"":"" Round detectors maintain their activation over time but square detectors do not""}",,,,,,,,,
3,instruction,causal-graph1,268139,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,270474,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,273402,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,346874,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,353384,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,359198,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,368645,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,375220,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,389780,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph3,465794,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,514099,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,517936,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,520920,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,survey-multi-choice,553917,male,48,English,United States of America,Right,R562290197760gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if it absorbs a radioactive particle"",""Q3"":"" Square detectors maintain their activation over time but round detectors do not""}",,,,,,,,,
3,instruction,causal-graph1,556508,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,558011,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,559716,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,571668,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,574836,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,580914,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,589440,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,616028,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,629684,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph3,637419,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,639825,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,643715,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,645376,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,survey-multi-choice,680440,male,48,English,United States of America,Right,R562290197760gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle or receives input from an active detector"",""Q2"":"" G becomes active if at least one of its inputs is active"",""Q3"":"" Square detectors maintain their activation over time but round detectors do not""}",,,,,,,,,
3,instruction,causal-graph1,682740,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,686915,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,690698,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,707416,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,712823,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,720405,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,731061,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,736780,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,751890,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph3,760723,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,763424,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,770880,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,773023,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,survey-multi-choice,811419,male,48,English,United States of America,Right,R562290197760gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it receives input from an active detector"",""Q2"":"" G becomes active if at least one of its inputs is active"",""Q3"":"" Square detectors maintain their activation over time but round detectors do not""}",,,,,,,,,
3,instruction,causal-graph1,813449,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,815665,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,821457,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,841374,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,846237,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,849895,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,856571,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,860284,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,874065,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph3,881290,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,883263,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,896750,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,898206,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,survey-multi-choice,920051,male,48,English,United States of America,Right,R562290197760gxrw,,,"{""Q0"":"" To decide what caused the activation of G"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active"",""Q3"":"" Square detectors maintain their activation over time but round detectors do not""}",,,,,,,,,
3,instruction,causal-graph1,922692,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,926242,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,929697,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,944401,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,952190,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,955615,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,962741,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,968908,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,981555,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph3,991754,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,994177,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,995945,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,997944,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,survey-multi-choice,1018342,male,48,English,United States of America,Right,R562290197760gxrw,,,"{""Q0"":"" To decide what caused the activation of each detector"",""Q1"":"" A detector becomes active if it absorbs a radioactive particle"",""Q2"":"" G becomes active if all of its inputs are active"",""Q3"":"" Square detectors maintain their activation over time but round detectors do not""}",,,,,,,,,
3,instruction,causal-graph1,1034891,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,1042571,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,1046450,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,1069983,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,1081837,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,1094581,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
3,instruction,causal-graph1,1102731,male,48,English,United States of America,Right,R562290197760gxrw,1.0,,,,,,,,,,,
3,instruction,causal-graph1,1107738,male,48,English,United States of America,Right,R562290197760gxrw,,,,,,,,,,,,
